Id,Directory,MapName,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1298","garrison_horde_storehouse1","Garrison - Horde Storehouse 1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","980313","3585","262152"
"1299","garrison_horde_tailoring1","Garrison - Horde - Tailoring 1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","980318","3585","262152"
"1300","garrison_horde_tradingpost1","要塞 - 部落 - 貿易站1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","980389","3585","262152"
"1301","garrison_horde_workshop1","Garrison - Horde - Workshop 1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","980392","3585","262152"
"1302","garrison_alliance_workshop1","Garrison - Alliance - Workshop 1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","981568","3585","262152"
"1303","garrison_horde_farm1","Garrison - Horde - Farm1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","982149","3585","262152"
"1304","garrison_horde_plot_large","Garrison - Horde - Plot Large","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","982141","3585","262152"
"1305","garrison_horde_plot_medium","Garrison - Horde - Plot Medium","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","982146","3585","262152"
"1306","garrison_horde_plot_small","Garrison - Horde - Plot Small","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","982138","3585","262152"
"1307","TanaanJungleIntroForgePhase","Tanaan Jungle Intro - Forge Phase","","","","","0","0","1","0","5","0","0","-1","1265","-1","0","1","-1","0","0","0","984166","8404573","262152"
"1308","garrison_horde_fishing1","Garrison - Horde - Fishing 1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","984841","3585","262152"
"1309","garrison_alliance_fishing1","Garrison - Alliance - Fishing 1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","984838","3585","262152"
"1310","Expansion5QAModelMap","Expansion 5 QA Model Map","","","","","0","0","1","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","987207","7711","262152"
"1311","outdoorGarrisonArenaHorde","Outdoor Garrison - Arena - Horde (NEEDS WMO)","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994759","3585","262152"
"1312","outdoorGarrisonArenaAlliance","Outdoor Garrison - Arena - Alliance (NEEDS WMO)","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994747","3585","262152"
"1313","outdoorGarrisonLumberMillAlliance","Outdoor Garrison - Lumber Mill - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994776","3585","262152"
"1314","outdoorGarrisonLumberMillHorde","Outdoor Garrison - Lumber Mill - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994780","3585","262152"
"1315","outdoorGarrisonArmoryHorde","Outdoor Garrison - Armory - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994756","3585","262152"
"1316","outdoorGarrisonArmoryAlliance","Outdoor Garrison - Armory - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994777","3585","262152"
"1317","outdoorGarrisonMageTowerHorde","Outdoor Garrison - Mage Tower - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994745","3585","262152"
"1318","outdoorGarrisonMageTowerAlliance","Outdoor Garrison - Mage Tower - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994749","3585","262152"
"1319","outdoorGarrisonStablesHorde","Outdoor Garrison - Stables - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994757","3585","262152"
"1320","outdoorGarrisonStablesAlliance","Outdoor Garrison - Stables - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994765","3585","262152"
"1321","outdoorGarrisonWorkshopHorde","Outdoor Garrison - Workshop - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994771","3585","262152"
"1322","outdoorGarrisonWorkshopAlliance","Outdoor Garrison - Workshop - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994783","3585","262152"
"1323","outdoorGarrisonInnHorde","Outdoor Garrison - Inn - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994750","3585","262152"
"1324","outdoorGarrisonInnAlliance","Outdoor Garrison - Inn - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994767","3585","262152"
"1325","outdoorGarrisonTradingPostHorde","Outdoor Garrison - Tradiing Post 1 - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994744","3585","262152"
"1326","outdoorGarrisonTradingPostAlliance","Outdoor Garrison - Tradiing Post - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","994768","3585","262152"
"1327","outdoorGarrisonConstructionPlotHorde","Outdoor Garrison - Construction Plot, Medium - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","998092","3585","262152"
"1328","outdoorGarrisonConstructionPlotAlliance","Outdoor Garrison - Construction Plot, Medium - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","999310","3585","262152"
"1329","GrommasharScenario","葛羅瑪夏事件","","","","","0","0","1","5","5","0","0","-1","-1","1116","0","1","-1","0","0","0","1001396","545275485","262168"
"1330","FWHordeGarrisonLeve2new","FW Horde Garrison Level 2","","","","","0","0","1","1","5","0","373","-1","1116","1116","0","1","-1","0","0","0","1001652","612384349","262168"
"1331","SMVAllianceGarrisonLevel2new","SMV Alliance Garrison Level 2","","","","","0","0","1","1","5","0","374","-1","1116","1116","0","1","-1","0","0","0","1001653","746602077","262168"
"1332","garrison_horde_barracks2","Garrison - Horde - Barracks 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001914","3585","262152"
"1333","garrison_horde_armory2","Garrison - Horde - Armory 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001918","3585","262152"
"1334","garrison_horde_barn2","Garrison - Horde - Barn 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001901","3585","262152"
"1335","garrison_horde_inn2","Garrison - Horde - Inn 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001897","3585","262152"
"1336","garrison_horde_lumbermill2","Garrison - Horde - Lumbermill 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001912","3585","262152"
"1337","garrison_horde_magetower2","Garrison - Horde - Mage Tower 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001899","3585","262152"
"1338","garrison_horde_petstable2","Garrison - Horde - Pet Stable 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001919","3585","262152"
"1339","garrison_horde_stable2","Garrison - Horde - Stable 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1001909","3585","262152"
"1340","garrison_horde_tradingpost2","要塞 - 部落 - 貿易站2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002183","3585","262152"
"1341","garrison_horde_workshop2","Garrison - Horde - Workshop 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002173","3585","262152"
"1342","garrison_horde_barracks3","Garrison - Horde - Barracks 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002168","3585","262152"
"1343","garrison_horde_armory3","Garrison - Horde - Armory 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002167","3585","262152"
"1344","garrison_horde_barn3","Garrison - Horde - Barn 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002169","3585","262152"
"1345","garrison_horde_inn3","Garrison - Horde - Inn 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002174","3585","262152"
"1346","garrison_horde_magetower3","Garrison - Horde - Mage Tower 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002184","3585","262152"
"1347","garrison_horde_petstable3","Garrison - Horde - Pet Stable 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002194","3585","262152"
"1348","garrison_horde_stable3","Garrison - Horde - Stable 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002179","3585","262152"
"1349","garrison_horde_tradingpost3","要塞 - 部落 - 貿易站3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002193","3585","262152"
"1350","garrison_horde_workshop3","Garrison - Horde - Workshop 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1002165","3585","262152"
"1351","Garrison_Alliance_Large_Construction","Garrison - Alliance - Large - Construction","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1006099","3585","262152"
"1352","Garrison_Alliance_Medium_Construction","Garrison - Alliance - Medium - Construction","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1006096","3585","262152"
"1353","Garrison_Horde_Large_Construction","Garrison - Horde - Large - Construction","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1006095","3585","262152"
"1354","Garrison_Horde_Medium_Construction","Garrison - Horde - Medium - Construction","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1006094","3585","262152"
"1358","UpperBlackRockSpire","黑石塔上層","","","","","-7522.527","-1233.042","2","1","5","7307","366","-1","-1","-1","0","1","0","10","0","0","1018796","1537","262152"
"1361","garrisonAllianceMageTower2","Garrison - Alliance - Mage Tower 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1020441","3585","262152"
"1362","garrisonAllianceMageTower3","Garrison - Alliance - Mage Tower 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1020446","3585","262152"
"1363","garrison_horde_mine2","Garrison - Horde - Mine 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1021362","3585","262152"
"1364","garrison_horde_mine3","Garrison - Horde - Mine 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1021366","3585","262152"
"1367","garrison_alliance_workshop2","Garrison - Alliance - Workshop 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1024292","3585","262152"
"1368","garrison_alliance_workshop3","Garrison - Alliance - Workshop 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1024291","3585","262152"
"1369","garrison_alliance_lumbermill2","Garrison - Alliance - Lumbermill 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1025564","3585","262152"
"1370","garrison_alliance_lumbermill3","Garrison - Alliance - Lumbermill 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1025574","3585","262152"
"1371","Garrison_Horde_Small_Construction","Garrison - Horde - Small - Construction","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1025572","3585","262152"
"1372","Garrison_Alliance_Small_Construction","Garrison - Alliance - Small - Construction","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1025560","3585","262152"
"1374","AuchindounQuest","奧齊頓任務","","","","","0","0","1","5","5","0","360","-1","-1","-1","0","1","-1","0","0","0","1028018","8396381","262152"
"1375","alliance_garrison_alchemy_rank2","Garrison - Alliance - Alchemy 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030201","3585","262152"
"1376","alliance_garrison_alchemy_rank3","Garrison - Alliance - Alchemy 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030640","3585","262152"
"1377","garrison_alliance_blacksmith2","Garrison - Alliance - Blacksmith 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030629","3585","262152"
"1378","garrison_alliance_enchanting2","Garrison - Alliance - Enchanting 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030630","3585","262152"
"1379","garrison_alliance_engineering2","Garrison - Alliance - Engineering 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030623","3585","262152"
"1380","garrison_alliance_inscription2","Garrison - Alliance - Inscription 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030626","3585","262152"
"1381","garrison_alliance_inscription3","Garrison - Alliance - Inscription 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030628","3585","262152"
"1382","garrison_alliance_jewelcrafting2","Garrison - Alliance - Jewelcrafting 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030764","3585","262152"
"1383","garrison_alliance_jewelcrafting3","Garrison - Alliance - Jewelcrafting 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030765","3585","262152"
"1384","garrison_alliance_leatherworking2","Garrison - Alliance - Leatherworking 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030944","3585","262152"
"1385","garrison_alliance_leatherworking3","Garrison - Alliance - Leatherworking 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1030947","3585","262152"
"1386","garrison_alliance_tailoring2","Garrison - Alliance - Tailoring 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031182","3585","262152"
"1387","garrison_alliance_storehouse2","Garrison - Alliance - StoreHouse 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031191","3585","262152"
"1388","garrison_alliance_storehouse3","Garrison - Alliance - StoreHouse 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031188","3585","262152"
"1389","garrison_horde_storehouse2","Garrison - Horde Storehouse 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031189","3585","262152"
"1390","garrison_horde_storehouse3","Garrison - Horde Storehouse 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031195","3585","262152"
"1391","garrison_alliance_salvageyard2","Garrison - Alliance - Salvage Yard 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031543","3585","262152"
"1392","garrison_alliance_salvageyard3","Garrison - Alliance - Salvage Yard 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031545","3585","262152"
"1393","garrison_horde_lumbermill3","Garrison - Horde - Lumbermill 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031546","3585","262152"
"1394","garrison_alliance_pet_stable2","Garrison - Alliance - Sparring Arena 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031651","3585","262152"
"1395","garrison_alliance_pet_stable3","Garrison - Alliance - Sparring Arena 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031656","3585","262152"
"1396","garrison_alliance_trading_post2","Garrison - Alliance - Trading Post 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031778","3585","262152"
"1397","garrison_alliance_trading_post3","Garrison - Alliance - Trading Post 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1031776","3585","262152"
