Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,UiOrderIndex,Flags,SwatchColor0,SwatchColor1
"2840","扭曲","261","141","0","0","0","0","0"
"2841","仿莫西干","261","141","1","1","0","0","0"
"2842","无常","261","141","2","2","0","0","0"
"2843","黑暗潮流","261","141","3","3","0","0","0"
"2844","粗犷","261","141","4","4","0","0","0"
"2845","痛楚","261","141","5","5","0","0","0"
"2846","悲伤","261","141","6","6","0","0","0"
"2847","弥漫","261","141","7","7","0","0","0"
"2848","阴森","261","141","8","8","0","0","0"
"2849","黑百合","261","141","9","9","0","0","0"
"2850","克己","261","141","10","10","0","0","0"
"2851","剥皮手","261","141","11","11","0","0","0"
"2852","","262","141","0","1","0","-13604212","0"
"2853","","262","141","1","5","0","-14330184","0"
"2854","","262","141","2","6","0","-11590485","0"
"2855","","262","141","3","2","0","-13014157","0"
"2856","","262","141","4","3","0","-9139303","0"
"2857","","262","141","5","7","0","-8565346","0"
"2858","","262","141","6","8","0","-7722643","0"
"2859","","262","141","7","4","0","-9534820","0"
"2860","","262","12","8","100","0","2425042","0"
"2861","","262","10","9","101","0","0","0"
"2862","无","263","141","0","0","0","0","0"
"2863","小胡子","263","141","1","1","0","0","0"
"2864","麻雀胡","263","141","2","2","0","0","0"
"2865","缚绳胡","263","141","3","3","0","0","0"
"2866","经典","263","141","4","4","0","0","0"
"2867","尖须","263","141","5","5","0","0","0"
"2868","大胡子","263","141","6","6","0","0","0"
"2869","锚形胡","263","141","7","7","0","0","0"
"2870","","264","323","0","1","0","-7433027","0"
"2871","","264","323","1","2","0","-7888444","0"
"2872","","264","323","2","3","0","-6973763","0"
"2873","","264","323","3","6","0","-10789213","0"
"2874","","264","323","4","5","0","-9673588","0"
"2875","","264","323","5","4","0","-7106635","0"
"2876","","264","12","6","100","0","2425042","0"
"2877","","264","10","7","101","0","0","0"
"2878","","265","141","0","0","0","0","0"
"2879","","265","141","1","1","0","0","0"
"2880","","265","141","2","2","0","0","0"
"2881","","265","141","3","3","0","0","0"
"2882","","265","141","4","4","0","0","0"
"2883","","265","141","5","5","0","0","0"
"2884","","265","141","6","6","0","0","0"
"2885","","265","141","7","7","0","0","0"
"2886","优雅","266","141","0","0","0","0","0"
"2887","吞噬","266","141","1","1","0","0","0"
"2888","觉醒","266","141","2","2","0","0","0"
"2889","约束","266","141","3","3","0","0","0"
"2890","不羁","266","141","4","4","0","0","0"
"2891","忧郁","266","141","5","5","0","0","0"
"2892","邪恶","266","141","6","6","0","0","0"
"2893","溅泪","266","141","7","7","0","0","0"
"2894","沉思","266","141","8","8","0","0","0"
"2895","绯闻","266","141","9","9","0","0","0"
"2896","","267","141","0","1","0","-13604212","0"
"2897","","267","141","1","5","0","-14330184","0"
"2898","","267","141","2","6","0","-11590485","0"
"2899","","267","141","3","2","0","-13014157","0"
"2900","","267","141","4","3","0","-9139303","0"
"2901","","267","141","5","7","0","-8565346","0"
"2902","","267","141","6","8","0","-7722643","0"
"2903","","267","141","7","4","0","-9534820","0"
"2904","","267","12","8","100","0","2425042","0"
"2905","","267","10","9","101","0","0","0"
"2906","无","268","141","0","0","0","0","0"
"2907","尖刺","268","141","1","1","0","0","0"
"2908","钩子","268","141","2","2","0","0","0"
"2909","耳钉","268","141","3","3","0","0","0"
"2910","符文","268","141","4","4","0","0","0"
"2911","","269","141","0","0","0","-8747630","0"
"2912","","269","141","1","1","0","-8015146","0"
"2913","","269","141","2","2","0","13293005","0"
"2914","","269","10","3","100","0","1513239","0"
"2915","","270","141","0","0","0","0","0"
"2916","","270","141","1","1","0","0","0"
"2917","","270","141","2","2","0","0","0"
"2918","","270","141","3","3","0","0","0"
"2919","","270","141","4","4","0","0","0"
"2920","","270","141","5","5","0","0","0"
"2921","","270","141","6","6","0","0","0"
"2922","","270","141","7","7","0","0","0"
"2923","","270","141","8","8","0","0","0"
"2924","","270","141","9","9","0","0","0"
"2925","降马尾","271","141","0","0","0","0","0"
"2926","长马尾","271","141","1","1","0","0","0"
"2927","唐突","271","141","2","2","0","0","0"
"2928","魔鼠之尾","271","141","3","3","0","0","0"
"2929","倾泻","271","141","4","4","0","0","0"
"2930","英勇","271","141","5","5","0","0","0"
"2931","","272","141","0","1","0","16777215","0"
"2932","","272","141","1","4","0","-7556911","0"
"2933","","272","141","2","3","0","-7486804","0"
"2934","","272","141","3","2","0","-3886246","0"
"2935","","272","141","4","5","0","-4809268","0"
"2936","","272","10","5","100","0","0","0"
"2937","无","273","141","0","0","0","0","0"
"2938","缚胡","273","141","1","1","0","0","0"
"2939","大胡子","273","141","2","2","0","0","0"
"2940","精致长胡","273","141","3","3","0","0","0"
"2941","边胡","273","141","4","4","0","0","0"
"2946","无","398","141","0","0","0","0","0"
"2947","尊贵","398","141","1","1","0","0","0"
"2948","巨匠","398","141","2","2","0","0","0"
"2949","光辉","398","141","3","3","0","0","0"
"2950","无","275","141","0","0","0","0","0"
"2951","正义","275","141","1","1","0","0","0"
"2952","狂热","275","141","2","2","0","0","0"
"2953","虔诚","275","141","3","3","0","0","0"
"2954","纯净","275","141","4","4","0","0","0"
"2955","热情","275","141","5","5","0","0","0"
"2956","","276","141","0","0","0","-8747630","0"
"2957","","276","141","1","1","0","-8015146","0"
"2958","","276","141","2","2","0","-3484211","0"
"2959","","276","10","3","100","0","1513239","0"
"2960","","277","141","0","0","0","0","0"
"2961","","277","141","1","1","0","0","0"
"2962","","277","141","2","2","0","0","0"
"2963","","277","141","3","3","0","0","0"
"2964","","277","141","4","4","0","0","0"
"2965","","277","141","5","5","0","0","0"
"2966","","277","141","6","6","0","0","0"
"2967","","277","141","7","7","0","0","0"
"2968","","277","141","8","8","0","0","0"
"2969","","277","141","9","9","0","0","0"
"2970","高雅","278","141","0","0","0","0","0"
"2971","蓬松","278","141","1","1","0","0","0"
"2972","顺滑","278","141","2","2","0","0","0"
"2973","别致","278","141","3","3","0","0","0"
"2974","冒险者","278","141","4","4","0","0","0"
"2975","雅致","278","141","5","5","0","0","0"
"2976","时尚","278","141","6","6","0","0","0"
"2977","","279","141","0","1","0","16777215","0"
"2978","","279","141","1","4","0","-7556911","0"
"2979","","279","141","2","3","0","-7486804","0"
"2980","","279","141","3","2","0","-3886246","0"
"2981","","279","141","4","5","0","-4809268","0"
"2982","","279","10","5","100","0","0","0"
"2983","短角","280","141","0","0","0","0","0"
"2984","长角","280","141","1","1","0","0","0"
"2985","冲天角","280","141","2","2","0","0","0"
"2986","山羊角","280","141","3","3","0","0","0"
"2987","宽角","280","141","4","4","0","0","0"
"2988","上翻角","280","141","5","5","0","0","0"
"2989","无","399","141","0","0","0","0","0"
"2990","尊贵","399","141","1","1","0","0","0"
"2991","巨匠","399","141","2","2","0","0","0"
"2992","光辉","399","141","3","3","0","0","0"
"2993","无","282","141","0","0","0","0","0"
"2994","正义","282","141","1","1","0","0","0"
"2995","狂热","282","141","2","2","0","0","0"
"2996","虔诚","282","141","3","3","0","0","0"
"2997","纯净","282","141","4","4","0","0","0"
"2998","热情","282","141","5","5","0","0","0"
"2999","","283","141","0","1","0","-9658740","0"
"3000","","283","141","1","3","0","-9463394","0"
"3001","","283","141","2","5","0","-7695448","0"
"3002","","283","141","3","4","0","-11308941","0"
"3003","","283","141","4","2","0","-9200533","0"
"3004","","283","141","5","6","0","10595488","0"
"3005","","283","12","6","100","0","0","0"
"3006","","283","10","7","101","0","0","0"
"3007","","284","141","0","0","0","0","0"
"3008","","284","141","1","1","0","0","0"
"3009","","284","141","2","2","0","0","0"
"3010","","284","141","3","3","0","0","0"
"3011","","284","141","4","4","0","0","0"
"3012","","284","141","5","5","0","0","0"
"3013","光头","285","141","0","0","0","0","0"
"3014","莫霍克","285","141","1","1","0","0","0"
"3015","顶辫","285","141","2","2","0","0","0"
"3016","顶冠","285","141","3","3","0","0","0"
"3017","加尼的青睐","285","141","4","4","0","0","0"
"3018","飞机头","285","141","5","5","0","0","0"
"3019","远古","285","141","6","6","0","0","0"
"3020","大王","285","141","7","7","0","0","0"
"3021","佐卡罗","285","141","8","8","0","0","0"
"3022","迅猛龙之鞭","285","141","9","9","0","0","0"
"3023","王室","285","141","10","10","0","0","0"
"3024","格罗尔","285","141","11","11","0","0","0"
"3025","","286","141","0","5","0","2767173","0"
"3026","","286","141","1","3","0","6453034","0"
"3027","","286","141","2","2","0","8936268","0"
"3028","","286","141","3","6","0","11054545","0"
"3029","","286","141","4","4","0","2908030","0"
"3030","","286","141","5","1","0","9056324","0"
"3031","","286","10","6","100","0","0","0"
"3032","无","400","141","0","0","0","0","0"
"3033","赞达拉万古长存","400","141","1","1","0","0","0"
"3034","鎏金","400","141","2","2","0","0","0"
"3035","光辉","400","141","3","3","0","0","0"
"3036","尖牙","288","141","0","0","0","0","0"
"3037","刺牙","288","141","1","1","0","0","0"
"3038","带环獠牙","288","141","2","2","0","0","0"
"3039","獠牙","288","141","3","3","0","0","0"
"3040","弯牙","288","141","4","4","0","0","0"
"3041","上翻牙","288","141","5","5","0","0","0"
"3042","金牙","288","141","6","6","0","0","0"
"3043","耳环","289","141","0","1","0","0","0"
"3044","鼻环","289","141","1","2","0","0","0"
"3045","眉环","289","141","2","3","0","0","0"
"3046","上耳环","289","141","3","4","0","0","0"
"3047","左耳环","289","141","4","5","0","0","0"
"3048","无","289","141","5","0","0","0","0"
"3049","","290","141","0","1","0","7843479","0"
"3050","","290","141","1","4","0","-10318715","0"
"3051","","290","141","2","5","0","9279148","0"
"3052","","290","141","3","3","0","-11632521","0"
"3053","","290","141","4","2","0","7051621","0"
"3054","","290","141","5","6","0","10793889","0"
"3055","","290","12","6","100","0","0","0"
"3056","","290","10","7","101","0","0","0"
"3057","","291","141","0","0","0","0","0"
"3058","","291","141","1","1","0","0","0"
"3059","","291","141","2","2","0","0","0"
"3060","","291","141","3","3","0","0","0"
"3061","","291","141","4","4","0","0","0"
"3062","","291","141","5","5","0","0","0"
"3063","削边头","292","141","0","0","0","0","0"
"3064","鞭匕","292","141","1","1","0","0","0"
"3065","葬礼","292","141","2","2","0","0","0"
"3066","魔术士","292","141","3","3","0","0","0"
"3067","战争之辫","292","141","4","4","0","0","0"
"3068","战功","292","141","5","5","0","0","0"
"3069","拉斯塔利","292","141","6","6","0","0","0"
"3070","暴掠龙之巢","292","141","7","7","0","0","0"
"3071","猎头者","292","141","8","8","0","0","0"
"3072","赞达拉万古长存","292","12","9","9","0","0","0"
"3073","","293","141","0","1","0","10558271","0"
"3074","","293","141","1","4","0","2576212","0"
"3075","","293","141","2","3","0","4816177","0"
"3076","","293","141","3","2","0","9470545","0"
"3077","","293","141","4","6","0","11185871","0"
"3078","","293","141","5","5","0","3568022","0"
"3079","","293","10","6","100","0","0","0"
"3080","无","294","141","0","0","0","0","0"
"3081","饰领","871","141","1","1","0","0","0"
"3082","唇环","872","141","1","1","0","0","0"
"3083","鼻环","872","141","2","2","0","0","0"
"3084","眉环","872","141","3","3","0","0","0"
"3086","无","401","141","0","0","0","0","0"
"3087","赞达拉万古长存","401","141","1","1","0","0","0"
"3088","鎏金","401","141","2","2","0","0","0"
"3089","光辉","401","141","3","3","0","0","0"
"3090","长牙","296","141","0","0","0","0","0"
"3091","刺牙","296","141","1","1","0","0","0"
"3092","短牙","296","141","2","2","0","0","0"
"3093","直牙","296","141","3","3","0","0","0"
"3094","上翻牙","296","141","4","4","0","0","0"
"3095","弯牙","296","141","5","5","0","0","0"
"3096","獠牙","296","141","6","6","0","0","0"
"3097","无","297","141","0","0","0","0","0"
"3098","小","294","141","1","1","0","0","0"
"3099","大","294","141","2","2","0","0","0"
"3100","","298","141","0","2","0","-2583455","0"
"3101","","298","141","1","3","0","-3568532","0"
"3102","","298","141","2","1","0","-2710397","0"
"3103","","298","141","3","5","0","-9617867","0"
"3104","","298","141","4","6","0","-10930383","0"
"3105","","298","141","5","4","0","-5737647","0"
"3106","","298","10","6","100","0","0","0"
"3107","","299","141","0","0","0","0","0"
"3108","","299","141","1","1","0","0","0"
"3109","","299","141","2","2","0","0","0"
"3110","","299","141","3","3","0","0","0"
"3111","","299","141","4","4","0","0","0"
"3112","","299","141","5","5","0","0","0"
"3113","","299","141","6","6","0","0","0"
"3114","甲板头","300","141","0","0","0","0","0"
"3115","岬浪","300","141","1","1","0","0","0"
"3116","退潮","300","141","2","2","0","0","0"
"3117","汇帆","300","141","3","3","0","0","0"
"3118","顺风","300","141","4","4","0","0","0"
"3119","里海","300","141","5","5","0","0","0"
"3120","","301","141","0","1","0","2500145","0"
"3121","","301","141","1","7","0","-5852489","0"
"3122","","301","141","2","3","0","-9224143","0"
"3123","","301","141","3","4","0","-6928872","0"
"3124","","301","141","4","6","0","12689518","0"
"3125","","301","141","5","5","0","-4026556","0"
"3126","","301","141","6","2","0","-6411220","0"
"3127","","301","10","7","100","0","0","0"
"3128","无","302","141","0","0","0","0","0"
"3129","八字大卷须","706","141","1","1","0","0","0"
"3130","颌须","302","141","1","1","0","0","0"
"3131","齐须","706","141","2","2","0","0","0"
"3132","山羊胡","302","141","2","2","0","0","0"
"3133","边须","302","141","3","3","0","0","0"
"3134","下巴海帆","302","141","4","4","0","0","0"
"3135","络腮胡","302","141","5","5","0","0","0"
"3140","","303","141","0","2","0","-2651297","0"
"3141","","303","141","1","3","0","-3636375","0"
"3142","","303","141","2","1","0","-2843776","0"
"3143","","303","141","3","5","0","-8830923","0"
"3144","","303","141","4","6","0","-11522005","0"
"3145","","303","141","5","4","0","-5540780","0"
"3146","","303","10","6","100","0","0","0"
"3147","","304","141","0","0","0","0","0"
"3148","","304","141","1","1","0","0","0"
"3149","","304","141","2","2","0","0","0"
"3150","","304","141","3","3","0","0","0"
"3151","","304","141","4","4","0","0","0"
"3152","","304","141","5","5","0","0","0"
"3153","","304","141","6","6","0","0","0"
"3154","强健挽马","305","141","0","0","0","0","0"
"3155","蓬松","305","141","1","1","0","0","0"
"3156","船形","305","141","2","2","0","0","0"
"3157","波浪","305","141","3","3","0","0","0"
"3158","海军部","305","141","4","4","0","0","0"
"3159","鱼尾","305","141","5","5","0","0","0"
"3160","珍珠","305","141","6","6","0","0","0"
"3161","漂泊","305","141","7","7","0","0","0"
"3162","海浪沙滩","305","141","8","8","0","0","0"
"3163","","306","141","0","1","0","2500145","0"
"3164","","306","141","1","7","0","-5852489","0"
"3165","","306","141","2","3","0","-9224143","0"
"3166","","306","141","3","4","0","-6928872","0"
"3167","","306","141","4","6","0","12689518","0"
"3168","","306","141","5","5","0","-4026556","0"
"3169","","306","141","6","2","0","-6411220","0"
