EffectArg0,Name,HordeName,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"2563","+$k1 力量","","4","0","0","0.45","0","0","0","0","50","0","0","0","0","0","15","0","0","0","125","0","32","0","0","0","0"
"2564","+$k1 敏捷","","3","0","0","0.21","0","0","0","0","50","0","0","0","0","0","15","0","0","0","125","0","32","0","0","0","0"
"2565","+$k1 全能","","40","0","0","0.15","0","0","0","0","50","0","0","0","0","0","9","0","0","0","0","0","32","0","0","0","0"
"2566","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"2567","+$k1 全能","","40","0","0","0.6","0","0","0","0","50","0","0","0","0","0","20","0","0","0","29","0","32","0","0","0","0"
"2568","+$k1 智力","","5","0","0","0.66","0","0","0","0","50","0","0","0","0","0","22","0","0","0","29","0","32","0","0","0","0"
"2583","+$k1 躲闪，+$k2 耐力，+$k3 招架","","13","7","1.961818E-44","0.3","0.3","1050253722","0","30","50","0","0","0","0","0","10","10","10","0","0","0","33","0","0","0","0"
"2584","+$k1 躲闪，+$k2 耐力，+$k3 智力","","5","13","9.809089E-45","0.3","0.3","1070940029","0","30","50","0","0","0","0","0","10","10","10","0","0","0","33","0","0","0","0"
"2585","+$k1 攻击强度，+$k2 躲闪","","38","13","0","0","0","0","0","0","0","0","0","0","0","0","14","12","0","0","0","0","1","0","0","0","0"
"2586","+$k1 远程攻击强度，+$k2 耐力，+$k3 爆击","","39","7","4.484155E-44","0","0","0","0","0","0","0","0","0","0","0","12","10","10","0","0","0","1","0","0","0","0"
"2587","+$k1 法术强度，+$k2 智力","","45","5","0","0.45","0.4","0","0","30","50","0","0","0","0","0","13","15","0","0","0","0","33","0","0","0","0"
"2588","+$k1 法术强度，+$k2 爆击","","45","32","0","0.55","0.24","0","0","30","50","0","0","0","0","0","18","8","0","0","0","0","33","0","0","0","0"
"2589","+$k1 法术强度，+$k2 耐力","","45","7","0","0.3","0.55","0","0","30","50","0","0","0","0","0","18","10","0","0","0","0","33","0","0","0","0"
"2590","+$k1 智力，+$k2 耐力，+$k3 全能","","5","7","5.605194E-44","0.3","0.3","1050253722","0","30","50","0","0","0","0","0","10","10","10","0","0","0","33","0","0","0","0"
"2591","+$k2 智力，+$k3 耐力，+$k1 法术强度","","45","7","7.006492E-45","0.3","0.36","1070940029","0","30","50","0","0","0","0","0","12","10","10","0","0","0","33","0","0","0","0"
"2603","+$24303s1 钓鱼","","24303","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2604","+$k1 法术强度","","45","0","0","0.45","0","0","0","28","50","0","0","0","0","0","18","0","0","0","0","0","33","0","0","0","0"
"2605","+$k1 法术强度","","45","0","0","0.45","0","0","0","28","50","0","0","0","0","0","18","0","0","0","0","0","33","0","0","0","0"
"2606","+$k1 攻击强度","","38","0","0","0.45","0","0","0","28","50","0","0","0","0","0","15","0","0","0","0","0","33","0","0","0","0"
"2607","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"2608","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"2609","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"2610","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"2611","zzOLDBlank","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2612","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0"
"2613","+$25063s1% 威胁","","25063","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2614","+$25064s1 暗影法术强度","","25064","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2615","+$25066s1 冰霜法术强度","","25066","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2616","+$25065s1 火焰法术强度","","25065","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2617","+$k1 法术强度","","45","0","0","0.21","0","0","0","0","50","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2618","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"2621","威胁降低2%","","25070","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2622","+$k1 躲闪","","13","0","0","0.23","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2623","初级巫师之油","","5","0","0","0.226","0","0","0","2","50","0","0","0","0","0","7","0","0","0","0","0","33","0","0","0","0"
"2624","初级法力之油","","40","0","0","0.226","0","0","0","12","50","0","0","0","0","0","7","0","0","0","0","0","33","0","0","0","0"
"2625","次级法力之油","","40","0","0","0.484","0","0","0","22","50","0","0","0","0","0","15","0","0","0","0","0","33","0","0","0","0"
"2626","次级巫师之油","","5","0","0","0.484","0","0","0","18","50","0","0","0","0","0","15","0","0","0","0","0","33","0","0","0","0"
"2627","巫师之油","","5","0","0","0.757","0","0","0","22","50","0","0","0","0","0","25","0","0","0","0","0","33","0","0","0","0"
"2628","卓越巫师之油","","5","32","0","0.968","0.484","0","0","24","50","0","0","0","0","0","30","15","0","0","0","0","33","0","0","0","0"
"2629","卓越法力之油","","5","40","0","0.388","0.388","0","0","24","50","0","0","0","0","0","12","12","0","0","0","0","33","0","0","0","0"
"2645","火焰石 5","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","3","0","0","0","0"
"2646","+$k1 敏捷","","3","0","0","0.757","0","0","0","0","50","0","0","0","0","0","25","0","0","0","125","0","32","0","0","0","0"
"2647","+$k1 力量","","4","0","0","0.27","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2648","+$k1 躲闪","","13","0","0","0.22","0","0","0","0","50","0","0","0","0","0","14","0","0","0","0","0","32","0","0","0","0"
"2649","+$k1 耐力","","7","0","0","0.28","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2650","+$k1 法术强度","","45","0","0","0.23","0","0","0","0","50","0","0","0","0","0","15","0","0","0","0","0","32","0","0","0","0"
"2651","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"2652","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"2653","+$k1 躲闪","","13","0","0","0.28","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2654","+$k1 智力","","5","0","0","0.28","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2655","+$k1 招架","","14","0","0","0.165","0","0","0","0","50","0","0","0","0","0","15","0","0","0","0","0","32","0","0","0","0"
"2656","+$k1 全能，+$k2 耐力","","7","40","0","0.12","0.12","0","0","0","50","0","0","0","0","0","10","10","0","0","0","0","32","0","0","0","0"
"2657","+$k1 敏捷","","3","0","0","0.19","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2658","+$k1 急速，+$k2 爆击","","36","32","0","0.1","0.1","0","0","0","50","0","0","0","0","0","10","10","0","0","0","0","32","0","0","0","0"
"2659","+$k1 生命值","","1","0","0","2.8","0","0","0","0","50","0","0","0","0","0","150","0","0","0","0","0","32","0","0","0","0"
"2660","+$k1 法力值","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0"
"2661","+$144845s1 所有属性","","144845","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2662","+$k1 护甲","","0","0","0","0.96","0","0","0","0","50","0","0","0","0","0","120","0","0","0","0","0","32","0","0","0","0"
"2665","+$k1 全能","","40","0","0","0.82","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","32","0","0","0","0"
"2666","+$k1 智力","","5","0","0","0.7","0","0","0","0","50","0","0","0","0","0","30","0","0","0","2","0","32","0","0","0","0"
"2667","+$k1 攻击强度","","38","0","0","0.81","0","0","0","0","50","0","0","0","0","0","35","0","0","0","156","0","32","0","0","0","0"
"2668","+$k1 力量","","4","0","0","0.46","0","0","0","0","50","0","0","0","0","0","20","0","0","0","106","0","32","0","0","0","0"
"2669","+$k1 法术强度","","45","0","0","0.92","0","0","0","0","50","0","0","0","0","0","40","0","0","0","159","0","32","0","0","0","0"
"2670","+$k1 敏捷","","3","0","0","0.82","0","0","0","0","50","0","0","0","0","0","35","0","0","0","125","0","32","0","0","0","0"
"2671","+$27979s1 奥术和火焰法术强度","","27979","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","158","0","0","0","0","0","0"
"2672","+$27980s1 暗影和冰霜法术强度","","27980","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","157","0","0","0","0","0","0"
"2673","猫鼬","","28093","0","0","0","0","0","136111","0","50","0","0","0","0","0","0","0","0","0","155","0","0","0","0","0","0"
"2674","魔法激荡","","27997","0","0","0","0","0","135739","0","50","0","0","0","0","0","0","0","0","0","160","0","0","0","0","0","0"
"2675","作战专家","","28005","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","159","0","0","0","0","0","0"
"2676","超级法力之油","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2677","超级法力之油","","40","0","0","0.8065","0","0","0","27","50","0","0","0","0","0","25","0","0","0","0","0","33","0","0","0","0"
"2678","超级巫师之油","","5","0","0","1.291","0","0","0","29","50","0","0","0","0","0","40","0","0","0","0","0","33","0","0","0","0"
"2679","+$k1 全能","","40","0","0","0.2","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2681","+$k1 自然抗性","","3","0","0","0.3","0","0","0","28","50","0","0","0","0","0","10","0","0","0","0","0","33","0","0","0","0"
"2682","+$k1 冰霜抗性","","4","0","0","0.3","0","0","0","28","50","0","0","0","0","0","10","0","0","0","0","0","33","0","0","0","0"
"2683","+$k1 暗影抗性","","5","0","0","0.3","0","0","0","28","50","0","0","0","0","0","10","0","0","0","0","0","33","0","0","0","0"
"2684","+100 对亡灵攻击强度","","28893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2686","+$k1 力量","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"2687","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"2688","+$k1 耐力","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"2689","+$k1 全能","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2690","+$k1 智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"2691","+$k1 力量","","4","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"2692","+$k1 智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"2693","+$k1 敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"2694","+$k1 智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"2695","+$k1 爆击","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2696","+$k1 躲闪","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2697","+$k1 爆击","","32","17","0","1","0","0","0","0","0","0","0","0","0","0","12","6","0","0","0","0","32","0","0","0","0"
"2698","+$k1 耐力","","7","0","0","1","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","32","0","0","0","0"
"2699","+$k1 全能","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2700","+$k1 全能","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"2701","+$k1 全能","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2702","+12 敏捷（2颗红色宝石）","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2703","+4 敏捷（每不同色宝石）","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2704","+$k1 力量(4颗蓝色宝石)","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"2705","+$k2 急速，+$k1 智力","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","3","6","0","0","0","0","32","0","0","0","0"
"2706","+$k1 躲闪，+$k2 耐力","","13","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","4","0","0","0","0","32","0","0","0","0"
"2707","+$k2 智力，+$k1 全能","","40","5","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0","32","0","0","0","0"
"2708","+$k1 智力，+$k2 耐力","","5","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","32","0","0","0","0"
"2709","+$k1 智力，+$k2 全能","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","3","6","0","0","0","0","32","0","0","0","0"
"2710","+$k1 敏捷，+$k2 耐力","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","32","0","0","0","0"
"2711","+$k1 力量，+$k2 耐力","","4","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","32","0","0","0","0"
"2712","磨快（+$k1 伤害）","","0","0","0","0.245","0","0","0","26","50","0","0","0","0","0","12","0","0","0","0","0","33","0","0","0","0"
"2713","磨快（+$k1 爆击，+$k2 伤害）","","32","0","0","0.286","0.245","0","0","30","50","0","0","0","0","0","14","12","0","0","0","0","33","0","0","0","0"
"2714","魔钢盾刺","","29455","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2715","+$k1 法术强度，+$k2 全能","","45","40","0","0.48","0.18","0","0","30","50","0","0","0","0","0","16","6","0","0","0","0","33","0","0","0","0"
"2716","+$k1 耐力，+$k2 护甲","","7","0","0","0.48","0.3","0","0","30","50","0","0","0","0","0","16","100","0","0","0","0","33","0","0","0","0"
"2717","+$k1 攻击强度，+$k2 爆击","","38","32","0","0.4","0.42","0","0","30","50","0","0","0","0","0","13","14","0","0","0","0","33","0","0","0","0"
"2718","次级结界符文","","42135","0","0","0","0","0","0","28","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2719","次级护盾符文","","29674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2720","强效护盾符文","","29701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2721","+$k1 法术强度，+$k2 爆击","","45","32","0","0.45","0.42","0","0","30","50","0","0","0","0","0","15","14","0","0","0","0","33","0","0","0","0"
"2722","瞄准镜（+$k1 伤害）","","0","0","0","0.3","0","0","0","28","50","0","0","0","0","0","10","0","0","0","0","0","33","0","0","0","0"
"2723","瞄准镜（+$k1 伤害）","","0","0","0","0.36","0","0","0","28","50","0","0","0","0","0","12","0","0","0","0","0","33","0","0","0","0"
"2724","瞄准镜 （+$k1 爆击）","","20","0","0","0.85","0","0","0","30","50","0","0","0","0","0","28","0","0","0","0","0","33","0","0","0","0"
"2725","+$k1 力量","","4","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2726","+$k1 敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2727","+$k1 智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2728","+$k1 智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2729","+$k1 敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2730","+$k1 躲闪","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2731","+$k1 耐力","","7","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2732","+$k1 全能","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2733","+$k1 全能","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2734","+$k1 智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2735","+$k1 爆击","","32","20","0","1","0","0","0","0","0","0","0","0","0","0","16","8","0","0","0","0","32","0","0","0","0"
"2736","+$k1 爆击","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2737","+$k1 躲闪","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2738","+$k1 力量，+$k2 耐力","","4","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","4","6","0","0","0","0","32","0","0","0","0"
