Id,Name,PlayerConditionId,VisibleTrackingQuestId,QuestFeedbackEffectId,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestId
"1541","阿纳克斯","0","43954","89","0","0","-50","0","0"
"1542","疯狂的心能魔像","0","0","107","2","0","0","0","0"
"1543","黑暗猎手","0","0","89","2","0","0","0","0"
"1544","能量转移","0","0","89","0","0","0","0","0"
"1545","毛戈洛斯","0","0","176","66","0","0","0","0"
"1546","萨高克","0","0","176","66","0","0","0","0"
"1547","技师洛萨尔","42515","43717","89","0","0","0","0","0"
"1548","主母哈佳萨","0","43718","89","0","0","0","0","0"
"1549","高德拉泽","0","0","176","66","0","0","0","0"
"1550","扎克兹","0","0","176","66","0","0","0","0"
"1551","多泽克","0","0","176","66","0","0","0","0"
"1552","发光的远古魔力晶簇","0","43741","88","0","0","0","0","0"
"1553","发光的远古魔力晶簇","0","43743","88","0","0","0","0","0"
"1554","发光的远古魔力晶簇","0","43744","88","0","0","0","0","0"
"1555","发光的远古魔力晶簇","0","43746","88","0","0","0","0","0"
"1556","发光的远古魔力晶簇","0","43747","88","0","0","0","0","0"
"1557","发光的远古魔力晶簇","0","43748","88","0","0","0","0","0"
"1558","贵族剑术大师","0","43792","89","32","0","0","0","0"
"1559","米娅苏","0","43793","89","32","0","0","0","0"
"1560","特使德温","0","43794","89","32","0","0","0","0"
"1561","卡萨克斯","0","43815","89","32","30","-30","0","0"
"1562","小宝箱","37346","43830","88","0","0","0","0","0"
"1563","小宝箱","37346","43831","88","0","0","0","0","0"
"1564","小宝箱","37346","43833","88","0","0","0","0","0"
"1565","宝箱","37346","43834","88","0","0","0","0","0"
"1566","小宝箱","37346","43835","88","0","0","0","0","0"
"1567","小宝箱","37346","43838","88","0","0","0","0","0"
"1568","小宝箱","37346","43839","88","0","0","0","0","0"
"1569","宝箱","37346","43840","88","0","0","0","0","0"
"1570","小宝箱","37346","43842","88","0","0","0","0","0"
"1571","小宝箱","37346","43843","88","0","0","0","0","0"
"1572","宝箱","37346","43844","88","0","0","0","0","0"
"1573","小宝箱","37346","43845","88","0","0","0","0","0"
"1574","小宝箱","37346","43846","88","0","0","0","0","0"
"1575","小宝箱","37346","43847","88","0","0","0","0","0"
"1576","宝箱","37346","43848","88","0","0","0","0","0"
"1577","闪闪发光的宝箱","37346","43849","88","0","0","0","0","0"
"1578","宝箱","37346","43850","88","0","0","0","0","0"
"1579","小宝箱","37346","43853","88","0","0","0","0","0"
"1580","小宝箱","37346","43854","88","0","0","0","0","0"
"1581","小宝箱","37346","43855","88","0","0","0","0","0"
"1582","闪闪发光的宝箱","37346","43856","88","0","0","0","0","0"
"1583","小宝箱","37346","43857","88","0","0","0","0","0"
"1584","宝箱","37346","43858","88","0","0","0","0","0"
"1585","小宝箱","37346","43859","88","0","0","0","0","0"
"1586","小宝箱","37346","43860","88","0","0","0","0","0"
"1587","小宝箱","37346","43861","88","0","0","0","0","0"
"1588","宝箱","37346","43862","88","0","0","0","0","0"
"1589","宝箱","37346","43863","88","0","0","0","0","0"
"1590","小宝箱","37346","43864","88","0","0","0","0","0"
"1591","小宝箱","37346","43865","88","0","0","0","0","0"
"1592","小宝箱","37346","43866","88","0","0","0","0","0"
"1593","宝箱","37346","43867","88","0","0","0","0","0"
"1594","宝箱","37346","43868","88","0","0","0","0","0"
"1595","小宝箱","37346","43869","88","0","0","0","0","0"
"1596","小宝箱","37346","43870","88","0","0","0","0","0"
"1597","小宝箱","37346","43871","88","0","0","0","0","0"
"1598","宝箱","37346","43872","88","0","0","0","0","0"
"1599","宝箱","37346","43873","88","0","0","0","0","0"
"1600","宝箱","37346","43874","88","0","0","0","0","0"
"1601","宝箱","37346","43875","88","0","0","0","0","0"
"1602","闪闪发光的宝箱","37346","43876","88","0","0","0","0","0"
"1603","萨戈罗斯","0","0","176","66","0","0","0","0"
"1604","丽莎妮丝·影魂","0","43956","89","32","30","-30","0","0"
"1605","杰蒂·黑天","0","43957","89","32","30","-30","0","0"
"1606","烬翼","0","43960","89","32","30","-30","0","0"
"1607","贝崔克丝","0","43961","89","32","30","-30","0","0"
"1608","钳胫","0","43968","89","32","0","0","0","0"
"1609","高格罗斯","0","43992","89","32","0","0","0","0"
"1610","影箭","0","43996","89","0","0","0","0","0"
"1611","瑟瓦瑞克","0","0","176","66","0","0","0","0"
"1612","恐怖指挥官纳萨泽尔","0","0","176","66","0","0","0","0"
"1613","托伦提斯","0","44035","89","32","30","-30","0","0"
"1614","海底之王泰德罗斯","0","44039","89","32","30","-30","0","0"
"1615","马瑞斯与特德","0","44070","90","32","30","-30","0","0"
"1616","智慧之泉","43399","44069","90","0","0","0","0","0"
"1617","白狼玛亚","0","44072","89","32","0","0","0","0"
"1618","邪能指挥官玛兹加洛","0","0","176","66","0","0","0","0"
"1619","腐蚀者瓦尔扎","0","0","176","66","0","0","0","0"
"1620","巴斯托格","0","0","176","66","0","0","0","0"
"1621","史莫斯","0","0","176","66","0","0","0","0"
"1622","野生的狼人","43474","0","90","0","0","0","0","0"
"1623","不听话的牡马","0","44081","89","32","30","-30","0","0"
"1624","拉文凯斯的箱子","34450","0","88","0","0","0","0","0"
"1625","宝箱","34450","0","88","0","0","0","0","0"
"1626","梦魇战利品","34450","0","88","0","0","0","0","0"
"1627","饰品箱","34450","0","88","0","0","0","0","0"
"1628","包壳的克瓦迪尔箱子","34450","0","88","0","0","0","0","0"
"1629","失窃的天角货物","34450","0","88","0","0","0","0","0"
"1630","错放的箱子","34450","0","88","0","0","0","0","0"
"1631","军团储物箱","34450","0","88","0","0","0","0","0"
"1632","小宝箱","33091","44102","88","0","0","0","0","0"
"1633","小宝箱","33091","44103","88","0","0","0","0","0"
"1634","小宝箱","33091","44104","88","0","0","0","0","0"
"1635","小宝箱","33091","44105","88","0","0","0","0","0"
"1636","怒喉","0","44108","89","0","0","-60","0","0"
"1637","吉恩","0","0","220","67","0","0","0","0"
"1639","吉安娜","0","0","220","67","0","0","0","0"
"1640","瓦里安","32952","0","220","67","0","0","0","0"
"1641","格尔宾","32952","0","220","67","0","0","0","0"
"1642","马图拉","0","44124","89","0","0","0","0","0"
"1643","野生的狼人","43695","0","90","0","0","0","0","0"
"1644","野生的狼人","43696","0","90","0","0","0","0","0"
"1645","野生的狼人","43698","0","90","0","0","0","0","0"
"1646","野生的狼人","43713","0","90","0","0","0","0","0"
"1647","野生的狼人","43715","0","90","0","0","0","0","0"
"1648","小宝箱","33590","44135","88","0","0","0","0","0"
"1649","小宝箱","33590","44136","88","0","0","0","0","0"
"1650","宝箱","33590","44138","89","0","0","0","0","0"
"1651","小宝箱","33590","44139","88","0","0","0","0","0"
"1652","贝恩","43810","0","221","67","0","0","0","0"
"1653","希尔瓦娜斯","43810","0","221","67","0","0","0","0"
"1654","萨尔","0","0","221","67","0","0","0","0"
"1655","沃金","0","0","221","67","0","0","0","0"
"1656","塞尔法乌斯","0","0","176","66","0","0","0","0"
"1657","德瓦乌斯","0","0","176","66","0","0","0","0"
"1658","大法师尼尔森德","0","0","90","2","0","0","0","0"
"1659","奥术师哈里斯","0","0","90","2","0","0","0","0"
"1660","大法师克萨伦","0","0","90","2","0","0","0","0"
"1661","玛多瓦斯","0","0","176","66","0","0","0","0"
"1662","瓦尔罗萨","0","0","176","66","0","0","0","0"
"1663","沃尔泽斯","0","0","176","66","0","0","0","0"
"1664","萨斯拉泽","0","0","176","66","0","0","0","0"
"1665","沃伦德·风暴使者","45638","0","89","67","0","0","0","0"
"1666","老寡妇","45646","0","89","99","0","0","0","0"
"1667","泰尔安将军","45649","0","89","99","0","0","0","0"
"1668","血肉切割者巴萨卡斯","45650","0","89","99","0","0","0","0"
"1669","大法师加里昂","45648","0","89","99","0","0","0","0"
"1670","科洛恩·夜刃","45647","0","89","99","0","0","0","0"
"1671","小宝箱","34576","44279","88","0","30","-30","0","0"
"1672","小宝箱","34576","44280","88","0","30","-30","0","0"
"1673","霜裂","0","40773","92","0","30","-30","0","0"
"1674","宝箱","37346","44323","88","0","0","0","0","0"
"1675","宝箱","37346","44324","88","0","0","0","0","0"
"1676","宝箱","37346","44325","88","0","0","0","0","0"
"1677","萨尔塞祖斯","0","0","176","66","0","0","0","0"
"1678","宝箱","34576","44352","88","0","30","-30","0","0"
"1679","小宝箱","33091","44405","88","0","0","0","0","0"
"1680","月之守卫传送门","44668","0","222","71","0","0","0","0"
"1681","邪缚执行者","0","0","84","0","0","0","0","0"
"1682","月之守卫传送门","44836","0","222","71","0","0","0","0"
"1683","奈兰传送门","44837","0","209","71","0","0","0","0"
"1684","斯塔瑟玛中尉","0","40905","89","0","30","-30","0","0"
"1685","审判官沃里提克斯","0","44569","89","0","30","-30","0","0"
"1686","织焰者维拉提克斯","0","0","176","66","0","0","0","0"
"1687","邪恶的鲸鲨","0","44669","89","0","30","-30","0","0"
"1688","蛛母丽萨克丝","0","44670","89","32","30","-30","0","0"
"1689","大块头","0","44671","89","32","30","-30","0","0"
"1690","指挥官索拉克斯","0","44673","89","32","30","-30","0","0"
"1691","瑞瓦塔丝夫人","0","44675","89","32","30","-30","0","0"
"1692","洛瑞安","0","44676","90","32","30","-30","0","0"
"1694","考兹鲁姆","0","0","176","66","0","0","0","0"
"1695","幻术师德戈佐尔","0","0","176","66","0","0","0","0"
"1698","宝箱","34576","44731","88","0","30","-30","0","0"
"1699","登陆场","0","0","209","66","0","0","0","0"
"1701","突击点","45725","0","209","66","0","0","0","0"
"1702","拷问者阿兹洛克","0","44890","243","2","0","0","0","0"
"1720","末日之鞭","0","0","89","2","0","0","0","0"
"1721","艾丽娅妮","0","0","89","2","0","0","0","0"
"1722","财宝地精","0","0","88","0","0","0","0","0"
"1724","宝箱","46228","45095","88","0","0","0","0","0"
"1725","宝箱","46228","45144","88","0","0","0","0","0"
"1726","宝箱","46228","45097","88","0","0","0","0","0"
"1727","宝箱","46228","45110","88","0","0","0","0","0"
"1728","宝箱","46228","45119","88","0","0","0","0","0"
"1729","宝箱","46228","45121","88","0","0","0","0","0"
"1730","宝箱","46228","45122","88","0","0","0","0","0"
"1731","宝箱","46228","45135","88","0","0","0","0","0"
"1732","宝箱","46228","45136","88","0","0","0","0","0"
"1733","宝箱","46228","45137","88","0","0","0","0","0"
"1734","宝箱","46228","45141","88","0","0","0","0","0"
"1735","宝箱","46228","45142","88","0","0","0","0","0"
"1736","宝箱","46228","45150","88","0","0","0","0","0"
"1737","宝箱","46228","45151","88","0","0","0","0","0"
"1738","宝箱","46228","45153","88","0","0","0","0","0"
"1739","宝箱","46228","45154","88","0","0","0","0","0"
"1740","宝箱","46228","45158","88","0","0","0","0","0"
"1741","宝箱","46228","45120","88","0","0","0","0","0"
"1742","宝箱","46228","45166","88","0","0","0","0","0"
"1743","宝箱","46228","45168","88","0","0","0","0","0"
"1744","宝箱","46228","45169","88","0","0","0","0","0"
"1745","宝箱","46228","45186","88","0","0","0","0","0"
"1746","宝箱","46228","45189","88","0","0","0","0","0"
"1747","宝箱","46228","45191","88","0","0","0","0","0"
"1748","宝箱","46228","45198","88","0","0","0","0","0"
"1749","宝箱","46228","45199","88","0","0","0","0","0"
"1750","宝箱","46228","45201","88","0","0","0","0","0"
"1751","宝箱","46228","45202","88","0","0","0","0","0"
"1752","宝箱","46228","45205","88","0","0","0","0","0"
"1753","过载的灵魂碎片","0","45206","89","0","25","-25","0","0"
"1754","宝箱","46228","45244","88","0","0","0","0","0"
"1755","宝箱","46228","45246","88","0","0","0","0","0"
"1756","宝箱","46228","45248","88","0","0","0","0","0"
"1757","宝箱","46228","45249","88","0","0","0","0","0"
"1758","宝箱","46228","45096","88","0","0","0","0","0"
"1759","宝箱","46228","45250","88","0","0","0","0","0"
"1760","宝箱","46228","45152","88","0","0","0","0","0"
"1761","宝箱","46228","45252","88","0","0","0","0","0"
"1762","宝箱","46228","45253","88","0","0","0","0","0"
"1763","宝箱","46228","45254","88","0","0","0","0","0"
"1764","宝箱","46228","45255","88","0","0","0","0","0"
"1765","宝箱","46228","45256","88","0","0","0","0","0"
"1766","宝箱","46228","45257","88","0","0","0","0","0"
"1767","宝箱","46228","45258","88","0","0","0","0","0"
"1768","宝箱","46228","45259","88","0","0","0","0","0"
"1769","宝箱","46228","45264","88","0","0","0","0","0"
"1770","宝箱","46228","45270","88","0","0","0","0","0"
"1771","宝箱","46228","45276","88","0","0","0","0","0"
"1772","宝箱","46228","45279","88","0","0","0","0","0"
"1773","宝箱","46228","45283","88","0","0","0","0","0"
"1774","宝箱","46228","45284","88","0","0","0","0","0"
"1775","宝箱","46228","45286","88","0","0","0","0","0"
"1776","宝箱","46228","45288","88","0","0","0","0","0"
"1777","宝箱","46228","45289","88","0","0","0","0","0"
"1778","宝箱","46228","45298","88","0","0","0","0","0"
"1779","宝箱","46228","45299","88","0","0","0","0","0"
"1781","宝箱","46228","45300","88","0","0","0","0","0"
"1782","宝箱","46228","45305","88","0","0","0","0","0"
"1783","宝箱","46228","45306","88","0","0","0","0","0"
"1784","宝箱","46228","45308","88","0","0","0","0","0"
"1785","宝箱","46228","45314","88","0","0","0","0","0"
"1786","兹鲁克斯","0","45206","89","0","25","-25","0","0"
"1787","莫尔葛蛮兵","0","45337","89","32","25","-25","0","0"
"1788","海巨人的宝藏","0","45340","89","0","25","-25","0","0"
"1789","愤怒的海巨人","0","45340","89","0","25","-25","0","0"
"1790","海巨人的宝藏","0","45340","89","0","0","0","0","0"
"1791","邪能碎片","0","45368","90","32","25","-25","0","0"
"1797","地狱火波浪","0","45368","89","0","25","-25","0","0"
"1798","艾斯格里姆的挽歌","0","45421","89","0","0","0","0","0"
"1800","鎏金守卫","0","0","89","2","0","0","0","0"
"1801","野蛮的托姆","0","0","89","2","0","0","0","0"
"1802","阿兹加塔","0","45471","89","32","0","0","0","0"
"1803","挫志者沃沙克斯","0","45474","89","32","0","0","0","0"
"1804","审计员伊塞尔","0","45475","89","32","0","0","0","0"
"1805","魔导师薇尔莎","0","45476","89","32","0","0","0","0"
"1806","索拉鲁斯","0","45477","89","32","0","0","0","0"
"1807","阿克诺斯","0","45478","89","32","0","0","0","0"
"1808","饥渴的库苏莫斯","0","45479","89","32","0","0","0","0"
"1809","艾尔迪斯","0","45483","89","32","0","0","0","0"
"1810","尖啸先锋","0","45484","89","32","0","0","0","0"
"1811","爱多·枯蕊","0","45485","89","32","0","0","0","0"
"1812","拉布萨克","0","45487","89","32","0","0","0","0"
"1813","被遗忘的妮拉西娅","0","45488","89","32","0","0","0","0"
"1814","深螯","0","45489","89","32","0","0","0","0"
"1815","利瑟隆","0","45490","89","32","0","0","0","0"
"1816","宝物主管加布里尔","0","45491","89","32","0","0","0","0"
"1817","巨大的玛伯布","0","45492","89","32","0","0","0","0"
"1818","巫医格尔布尔","0","45493","89","32","0","0","0","0"
"1819","超级奥能金刚","0","45494","89","32","0","0","0","0"
"1820","伊墨利安","0","45495","89","32","0","0","0","0"
"1821","低语者","0","45496","89","32","0","0","0","0"
"1822","风暴之羽","0","45497","89","32","0","0","0","0"
"1823","弗约顿","0","45499","89","32","0","0","0","0"
"1824","沙拉撒曼","0","45500","89","32","0","0","0","0"
"1825","玛丽桑德拉","0","45501","89","32","0","0","0","0"
"1826","塞莱妮","0","45502","89","32","0","0","0","0"
"1827","考勒里安","0","45503","89","32","0","0","0","0"
"1828","奥特莉娅","0","45504","89","32","0","0","0","0"
"1829","镰刀大师希尔拉曼","0","45505","89","32","0","0","0","0"
"1830","狂怒的奥格洛克","0","45506","89","32","0","0","0","0"
"1831","“墓穴冰魔”弗约拉格","0","45507","89","32","0","0","0","0"
"1833","萨维克斯","0","45509","89","32","0","0","0","0"
"1834","奥马罗格","0","45510","89","32","0","0","0","0"
"1835","毁船者欧洛克","0","45511","89","32","0","0","0","0"
"1836","马瓦塔奇","0","45512","89","32","0","0","0","0"
"1837","德菲丽娅","0","45513","89","32","0","0","0","0"
"1838","阿拉韦斯特","0","45514","89","32","0","0","0","0"
"1839","饥渴的瓦拉卡","0","45515","89","32","0","0","0","0"
"1840","莫提法洛斯","0","45516","89","32","0","0","0","0"
"1841","复活的盐须","0","45517","89","32","0","0","0","0"
"1842","玛法鲁斯","0","0","176","66","0","0","0","0"
"1843","高戈莫尔","0","0","176","66","0","0","0","0"
"1844","马戈多玛斯","0","0","176","66","0","0","0","0"
"1846","邪能召唤者泽尔萨","50003","46102","243","160","0","0","0","0"
"1847","邪能使者萨尔索克","50002","46099","243","160","0","0","0","0"
