EffectArg0,Name,HordeName,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"2839","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"2840","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0"
"2841","+$k1 Stamina","","7","0","0","0.24","0","0","0","30","50","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"2842","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"2843","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"2844","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"2845","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"2846","4 mana per 5 sec.","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2847","4 mana per 5 sec.","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2848","5 mana per 5 sec.","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"2849","+7 Dodge","","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2850","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"2851","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0"
"2852","7 mana per 5 sec","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"2853","8 mana per 5 sec","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"2854","3 mana per 5 sec","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2855","5 mana per 5 sec.","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"2856","+$k1 Armor","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2857","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2858","+$k1 Critical Strike","","19","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2859","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2860","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2861","+$k1 Dodge","","13","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2862","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2863","+$k1 Intellect","","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2864","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2865","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2866","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2867","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2868","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"2869","+$k1 Intellect","","5","0","0","0.5","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"2870","+$k1 Parry","","14","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2871","+$k1 Dodge","","13","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2872","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"2873","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2874","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2875","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","32","0","0","0","0"
"2876","+$k1 Dodge","","13","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2877","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2878","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2879","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2880","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2881","+2 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2882","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"2883","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2884","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2885","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2886","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2887","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2889","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"2890","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2891","+$k1 Armor","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"2892","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2893","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2894","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"2895","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2896","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"2897","+$k1 Stamina, +$k2 Critical Strike","","7","32","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0"
"2898","+$k1 Stamina and +$k2 Critical Strike","","7","32","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0"
"2899","+$k1 Stamina and +$k2 Critical Strike","","7","32","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0"
"2900","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2901","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2902","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2907","+$k1 Parry","","14","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2908","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2909","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2910","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2911","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"2912","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"2913","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"2914","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"2915","+$k1 Strength, +$k2 Crit","","4","32","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0"
"2916","+$k1 Critical Strike and +$k2 Intellect","","5","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"2917","gem test enchantment","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0"
"2918","+$k1 Stamina, +$k2 Critical Strike","","7","32","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0"
"2919","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"2921","+$k1 Stamina and +$k2 Critical Strike","","7","32","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0"
"2922","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"2923","+$k1 Stamina and +$k2 Critical Strike","","7","32","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0"
"2924","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"2925","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2926","+$k1 Dodge","","13","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2927","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2929","+$k1 Weapon Damage","","0","0","0","0.04","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","32","0","0","0","0"
"2930","+$k1 Intellect","","5","0","0","0.2","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","33","0","189","9","50"
"2932","+$k1 Dodge","","13","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2933","+$k1 Armor","","0","0","0","0.18","0","0","0","0","50","0","0","0","0","0","15","0","0","0","0","0","32","0","0","0","0"
"2934","+$k1 Critical Strike","","32","0","0","0.24","0","0","0","0","50","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"2935","+$k1 Critical Strike","","32","0","0","0.35","0","0","0","0","50","0","0","0","0","0","15","0","0","0","0","0","32","0","0","0","0"
"2936","+$k1 Attack Power","","38","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2937","+$k1 Spell Power","","45","0","0","0.34","0","0","0","0","50","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"2938","+$k1 Primary Stat","","71","0","0","0.38","0","0","0","0","50","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"2939","Minor Speed and +$k2 Agility","","24090","3","0","0","0.16","0","0","0","50","0","0","0","0","0","0","6","0","0","0","0","32","0","0","0","0"
"2940","Minor Speed and +$k2 Stamina","","24090","7","0","0","0.23","0","0","0","50","0","0","0","0","0","0","9","0","0","0","0","32","0","0","0","0"
"2941","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2942","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"2943","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"2944","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"2945","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"2946","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"2947","+$18674s1 Resist All","","18674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2948","+$18675s1 Resist All","","18675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2949","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"2950","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"2951","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2952","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2953","+$k1 Spell Power","","45","0","0","0.25","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","32","0","0","0","0"
"2954","Weighted (+$k1 Damage)","","0","0","0","0.245","0","0","0","26","50","0","0","0","0","0","12","0","0","0","0","0","1","0","0","0","0"
"2955","Weighted (+$k1 Critical Strike and +$k2 Damage)","","32","0","0","0.2857","0.2449","0","0","30","50","0","0","0","0","0","14","12","0","0","0","0","33","0","0","0","0"
"2956","+$k1 Strength","","4","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"2957","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"2958","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"2959","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"2960","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"2961","+$k1 Stamina","","7","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"2962","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2963","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2964","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"2965","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2966","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2967","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2968","+$k1 Dodge","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"2969","+$k1 Critical Strike and Minor Run Speed Increase","","32","24090","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"2970","+$k1 Intellect and Minor Run Speed Increase","","5","24090","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"2971","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"2972","+$k1 Block","","15","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2973","+$k1 Attack Power","","38","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2974","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"2976","+$k1 Dodge","","13","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2977","+$k1 Dodge","","13","0","0","0.12","0","0","0","30","50","0","0","0","0","0","13","0","0","0","0","0","1","0","0","0","0"
"2978","+$k1 Dodge and +$k2 Stamina","","13","7","0","0.15","0.1","0","0","31","50","0","0","0","0","0","15","15","0","0","0","0","33","0","0","0","0"
"2979","+$k1 Spell Power","","45","0","0","0.12","0","0","0","30","50","0","0","0","0","0","15","0","0","0","0","0","33","0","0","0","0"
"2980","+$k1 Intellect and +$k2 Versatility","","5","40","0","0.15","0.1","0","0","31","50","0","0","0","0","0","15","10","0","0","0","0","33","0","0","0","0"
"2981","+$k1 Spell Power","","45","0","0","0.12","0","0","0","30","50","0","0","0","0","0","15","0","0","0","0","0","33","0","0","0","0"
"2982","+$k1 Spell Power and +$k2 Critical Strike","","45","32","0","0.15","0.1","0","0","31","50","0","0","0","0","0","18","10","0","0","0","0","33","0","0","0","0"
